,Unnamed: 0,County,total_popE,total_popM,whiteE,whiteM,blackE,blackM,native_americanE,native_americanM,asianE,asianM,pacific_islanderE,pacific_islanderM,other_raceE,other_raceM,two_or_moreE,two_or_moreM,med_incE,med_incM,hispanicE,hispanicM,poverty_incomeE,poverty_incomeM,poverty_totalE,poverty_totalM,number_of_schools,schools_per_capita,schools_per_10000,considered_low_income,poverty_rate,State
128,1280,Siskiyou County,44049,,35233,406,709,111,1402,173,708,158,188,35,1173,299,4636,403,53898,2640,5957,,7289,668,43698,50,4,9.080796385843038e-05,0.9080796385843036,73524.0,16.68039727218637,California
129,1427,Orange County,1427403,,731351,7501,291433,3746,4004,957,75431,1411,1348,402,105409,6242,218427,8217,72629,1122,469883,,187454,7020,1387668,980,203,0.000142216318727,1.4221631872708689,73524.0,13.508562566838751,California
130,1554,Stanislaus County,552063,,316065,3998,15731,878,6802,1119,33212,1241,3326,529,70595,3977,106332,4987,74872,1371,268427,,75125,3657,547303,493,15,2.7170812026888235e-05,0.2717081202688823,73524.0,13.726400184175858,California
131,1576,Kings County,152515,,78680,2381,9848,638,2596,480,5943,448,375,175,31275,2079,23798,1719,68540,2253,85622,,22634,2416,139603,355,3,1.9670196374127137e-05,0.1967019637412713,73524.0,16.213118629255817,California
132,1900,Shasta County,181852,,148667,1059,1758,348,3234,356,5585,456,268,112,4810,703,17530,1249,68347,2480,19988,,23753,1727,178820,433,5,2.7494885951213076e-05,0.2749488595121307,73524.0,13.28318979979868,California
133,1911,Tulare County,473446,,240811,5044,7695,636,6492,1043,16955,607,718,234,117855,5215,82920,4511,64474,1489,312954,,86391,4508,467719,603,6,1.267303979756931e-05,0.1267303979756931,73524.0,18.470705701500258,California
134,1925,Marin County,260485,,192209,1610,6224,682,1131,414,16403,696,430,113,20727,1902,23361,1566,142019,4098,43143,,17809,1545,255793,264,27,0.0001036528015048,1.0365280150488512,73524.0,6.962270273228743,California
135,1944,Tuolumne County,54993,,46316,506,846,221,854,213,810,123,286,175,1803,301,4078,465,70432,4691,7079,,5887,863,51779,263,3,5.4552397577873546e-05,0.5455239757787355,73524.0,11.369474111126133,California
136,1987,Sutter County,99101,,53760,1378,1940,332,1609,460,16490,536,362,36,10863,1330,14077,1357,72654,3425,31993,,13065,1553,98113,191,2,2.018143106527684e-05,0.2018143106527684,73524.0,13.316278169049973,California
137,2093,Glenn County,28657,,19350,974,102,58,667,243,985,172,41,46,4085,870,3427,572,64033,3963,12418,,4335,820,28422,37,1,3.489548801339987e-05,0.3489548801339987,73524.0,15.252269368798816,California
138,2142,Nevada County,8292,,5320,204,2798,217,10,19,13,19,8,12,2,4,141,76,43421,4219,122,203.0,2248,413,8079,42,3,0.0003617945007235,3.61794500723589,73524.0,27.825225894293848,California
139,2215,Yuba County,81705,,52705,1150,2906,358,1166,425,6360,332,417,148,6049,1097,12102,1214,66693,2796,24353,,12375,1208,80299,182,1,1.2239153050608898e-05,0.1223915305060889,73524.0,15.411150823796063,California
140,2218,Mendocino County,91145,,67114,1504,658,302,3500,445,1961,177,86,63,6600,1097,11226,1256,61335,2198,24414,,14483,1468,89649,231,4,4.3886115530199136e-05,0.4388611553019914,73524.0,16.155227609900834,California
141,2313,Modoc County,8651,,7196,234,166,29,270,131,123,234,0,19,433,204,463,247,54962,5389,1325,,1430,405,8464,55,1,0.0001155935729973,1.1559357299734134,73524.0,16.895085066162572,California
142,2541,Jefferson County,12273,,11437,76,37,29,140,79,49,19,0,17,75,53,535,95,73875,9063,366,,609,157,12047,47,27,0.0021999511121975,21.99951112197507,70078.40000000001,5.05520046484602,Colorado
143,2542,Eagle County,55650,,43224,1459,545,96,73,79,610,243,49,65,2283,817,8866,1631,98887,4834,16382,,4457,1009,55385,215,5,8.984725965858041e-05,0.8984725965858041,70078.40000000001,8.047305227047035,Colorado
144,2543,Boulder County,328658,,272193,1739,2802,413,1448,307,15161,544,196,72,9096,1215,27762,1955,99770,2277,45657,,35674,1856,316192,267,30,9.128029745206264e-05,0.9128029745206264,70078.40000000001,11.282385386094523,Colorado
145,2544,El Paso County,863832,,428762,6409,27772,1216,6066,790,10820,702,1379,207,131477,4745,257556,7229,55417,1064,716538,,165778,6430,849872,667,13,1.5049222534011242e-05,0.1504922253401124,70078.40000000001,19.50623152662989,Colorado
146,2545,Fremont County,6639,,6224,83,48,45,9,10,0,15,0,15,27,24,331,94,69375,4700,206,,489,109,6488,31,2,0.0003012501882813,3.0125018828136767,70078.40000000001,7.536991368680641,Colorado
147,2546,Rio Blanco County,6511,,5583,181,19,30,71,29,4,7,0,18,114,118,720,187,69882,7536,721,,799,318,6175,45,1,0.000153586238673,1.535862386730149,70078.40000000001,12.939271255060728,Colorado
148,2547,Pueblo County,168135,,127996,1897,3379,307,4130,668,1451,198,64,47,12791,1453,18324,1426,59436,1906,73357,,27274,1884,163989,150,4,2.3790406518571387e-05,0.2379040651857138,70078.40000000001,16.631603339248365,Colorado
149,2548,Adams County,35827,,33860,262,213,101,9,12,51,45,0,27,397,182,1297,298,61731,3337,1673,,4040,659,35257,60,20,0.00055823820024,5.582382002400424,70078.40000000001,11.45871741781774,Colorado
150,2550,Arapahoe County,654453,,422330,2716,71815,1590,5520,806,40210,975,1613,274,40682,2674,72283,3231,92292,1197,132163,,51766,2787,648402,409,28,4.278382099249297e-05,0.4278382099249297,70078.40000000001,7.983627441001108,Colorado
151,2551,Douglas County,49476,,41603,636,332,133,722,138,1057,167,93,31,2327,538,3342,477,84262,4442,6552,,3678,597,49185,79,14,0.0002829654782116,2.829654782116582,70078.40000000001,7.477889600487954,Colorado
152,2553,La Plata County,55983,,47046,614,129,68,3273,297,437,82,44,52,1412,492,3642,526,81936,2984,7294,,6185,679,54155,127,6,0.0001071753925298,1.0717539252987514,70078.40000000001,11.42092142923091,Colorado
153,2559,San Miguel County,8082,,7471,165,44,39,64,55,57,56,0,18,162,123,284,147,72829,6124,920,,682,178,8044,31,1,0.0001237317495669,1.2373174956693886,70078.40000000001,8.478368970661363,Colorado
154,2560,Denver County,710800,,467213,4188,63002,1333,5996,866,25450,936,827,269,58089,3246,90223,4221,85853,1295,207519,,81703,4071,698563,458,40,5.627462014631401e-05,0.5627462014631401,70078.40000000001,11.695867087148905,Colorado
155,2563,Kit Carson County,7039,,6033,209,2,5,49,38,12,19,0,18,519,195,424,89,58992,6334,1333,,652,178,6948,15,1,0.000142065634323,1.4206563432305723,70078.40000000001,9.383995394358088,Colorado
156,2570,Greater Bridgeport Planning Region,326381,,213952,1947,39028,1001,930,395,17876,616,165,162,32292,2162,22138,1956,83147,2305,66469,,42156,2617,316788,313,1,3.0639038424418088e-06,0.030639038424418,70078.40000000001,13.307322247054811,Colorado
157,2575,Morgan County,21124,,19222,254,1037,142,54,47,42,38,12,16,147,90,610,213,51971,5980,347,,3897,776,18643,148,1,4.733951903048665e-05,0.4733951903048665,70078.40000000001,20.903288097409213,Colorado
158,2589,Larimer County,359363,,309396,1594,3447,414,2342,543,7631,503,320,71,7794,1056,28433,1569,87199,2139,43915,,40057,2773,349861,347,8,2.2261612909509325e-05,0.2226161290950932,70078.40000000001,11.449404191950515,Colorado
159,2591,Alamosa County,16460,,11104,652,185,129,713,298,356,151,44,57,1221,438,2837,682,52271,4812,7897,,2418,579,15566,27,1,6.075334143377886e-05,0.6075334143377886,70078.40000000001,15.53385583965052,Colorado
160,2593,Montrose County,42823,,35980,683,173,92,492,213,225,54,5,9,959,381,4989,684,62817,4545,8930,,4904,814,42360,100,1,2.3351937043177732e-05,0.2335193704317773,70078.40000000001,11.57695939565628,Colorado
161,2598,Weld County,331466,,265146,2714,4681,431,2563,658,5731,480,421,151,20551,1713,32373,2259,89182,1677,100586,,31432,2393,324810,478,4,1.2067602710383568e-05,0.1206760271038356,70078.40000000001,9.67704196299375,Colorado
162,2611,Summit County,539361,,409561,1334,75371,1662,682,217,21162,659,42,40,3895,830,28648,1753,68360,856,13165,,65839,3259,530415,411,1,1.8540458060556845e-06,0.0185404580605568,70078.40000000001,12.412733425713828,Colorado
163,2617,Las Animas County,14422,,10314,427,161,77,682,255,155,77,11,16,468,175,2631,313,48965,3893,5887,,2627,419,13791,36,1,6.933851060879212e-05,0.6933851060879213,70078.40000000001,19.04865491987528,Colorado
164,2628,Garfield County,62456,,48134,593,1315,327,1270,429,766,127,2730,343,2919,572,5322,639,64165,2469,8625,,8463,1400,60446,299,5,8.005635967721276e-05,0.8005635967721276,70078.40000000001,14.000926446745856,Colorado
165,2637,Chaffee County,19564,,17538,279,207,100,84,73,226,48,74,74,218,155,1217,271,65703,4773,1968,,2137,455,18145,64,2,0.0001022285831118,1.022285831118381,70078.40000000001,11.777349131992285,Colorado
166,2643,Mesa County,156131,,135709,1280,1111,236,1209,355,1562,278,60,61,2844,583,13636,1357,68077,2075,23635,,17446,1737,152255,473,4,2.5619511820202265e-05,0.2561951182020227,70078.40000000001,11.458408590850876,Colorado
167,2645,Archuleta County,13509,,10759,356,47,74,321,209,73,48,14,24,1608,331,687,174,66813,9047,2498,,1092,259,13391,31,2,0.0001480494485158,1.4804944851580428,70078.40000000001,8.154730789336122,Colorado
168,2648,Broomfield County,73946,,60019,807,984,207,230,107,5156,254,0,30,1591,364,5966,739,117541,3337,9747,,3679,595,73463,66,9,0.0001217104373461,1.2171043734617153,70078.40000000001,5.007963192355335,Colorado
169,2699,Delta County,31173,,27478,590,190,80,241,149,195,78,0,27,641,325,2428,561,56349,3710,4838,,4525,710,30104,74,3,9.6237128284092e-05,0.96237128284092,70078.40000000001,15.03122508636726,Colorado
170,2707,Grand County,15724,,13595,329,127,135,59,76,15,29,0,20,62,67,1866,332,79367,13357,1543,,1345,349,15679,23,2,0.0001271940981938,1.271940981938438,70078.40000000001,8.57835321130174,Colorado
171,2715,Montezuma County,26070,,20452,443,334,256,2882,399,219,52,0,24,574,255,1609,396,61377,5216,3383,,3231,694,25754,132,2,7.671653241273494e-05,0.7671653241273494,70078.40000000001,12.545623980740856,Colorado
172,2717,Lake County,31509,,20558,218,79,45,6961,478,206,52,49,42,355,123,3301,481,58009,2463,1405,,5901,737,31068,121,1,3.173696404201974e-05,0.3173696404201974,70078.40000000001,18.99382000772499,Colorado
173,2739,Saguache County,6454,,5413,184,82,99,109,77,71,74,0,18,278,115,501,161,51946,5979,2292,,1123,356,6419,38,1,0.0001549426712116,1.549426712116517,70078.40000000001,17.494936906060136,Colorado
174,2782,South Central Connecticut Planning Region,571298,,385872,2908,76381,1327,1123,345,24389,673,269,169,41197,2999,42067,2592,83617,1663,107644,,64563,2987,548511,304,37,6.476479875651586e-05,0.6476479875651586,72170.40000000001,11.77059347943797,Connecticut
175,2783,Lower Connecticut River Valley Planning Region,175244,,147012,872,8697,462,374,247,6041,279,8,13,2093,474,11019,1097,99742,2524,12296,,10964,1114,168957,382,8,4.5650635685101914e-05,0.4565063568510191,72170.40000000001,6.4892250691004225,Connecticut
176,2784,Naugatuck Valley Planning Region,451887,,311573,2524,52205,1558,878,374,18305,777,119,100,29072,2742,39735,2826,82939,2047,86177,,45555,2856,445259,411,18,3.983296709133036e-05,0.3983296709133035,72170.40000000001,10.23112390765824,Connecticut
177,2785,Northeastern Connecticut Planning Region,95687,,81504,828,1611,346,417,237,1369,173,63,53,3335,1132,7388,1137,83119,2527,11315,,8356,1201,94421,76,6,6.27044426097589e-05,0.627044426097589,72170.40000000001,8.849726226157317,Connecticut
178,2786,Western Connecticut Planning Region,620666,,414266,3124,62311,1475,1317,375,32309,651,341,176,49671,2963,60451,3828,118930,1895,124884,,45652,3045,613025,527,29,4.672400292588929e-05,0.4672400292588929,72170.40000000001,7.4470046082949315,Connecticut
179,2788,Capitol Planning Region,977165,,654037,3634,123631,2005,2550,527,57018,830,380,201,63134,3099,76415,3441,88190,1229,174513,,101370,3556,942162,453,48,4.912169387974395e-05,0.4912169387974395,72170.40000000001,10.759296171995896,Connecticut
180,2803,Greater Bridgeport Planning Region,326381,,213952,1947,39028,1001,930,395,17876,616,165,162,32292,2162,22138,1956,83147,2305,66469,,42156,2617,316788,313,19,5.821417300639437e-05,0.5821417300639437,72170.40000000001,13.307322247054811,Connecticut
181,2835,Northwest Hills Planning Region,112696,,92804,902,5352,626,154,103,2811,267,0,31,3107,635,8468,976,87971,2758,12232,,10462,1271,110869,292,14,0.0001242280116419,1.2422801164193935,72170.40000000001,9.43636183243287,Connecticut
182,2854,Southeastern Connecticut Planning Region,280293,,221146,1371,16191,889,1300,323,10827,460,0,31,10025,1098,20804,1692,80330,1765,31878,,26614,2016,267571,265,10,3.567695233202399e-05,0.3567695233202399,72170.40000000001,9.94651886788927,Connecticut
183,2949,Mesa County,156131,,135709,1280,1111,236,1209,355,1562,278,60,61,2844,583,13636,1357,68077,2075,23635,,17446,1737,152255,473,1,6.404877955050566e-06,0.0640487795505056,72170.40000000001,11.458408590850876,Connecticut
184,2972,New Castle County,570567,,334333,2242,144393,1600,1121,350,33239,625,188,46,21923,2025,35370,2007,85309,2377,61685,,58355,2849,554534,574,41,7.185834441879744e-05,0.7185834441879744,63460.0,10.523250152380196,Delaware
185,2975,Kent County,635,119.0,551,116,6,12,0,15,0,15,0,15,29,45,49,30,68553,10676,86,58.0,46,28,578,119,11,0.0173228346456692,173.22834645669292,63460.0,7.958477508650519,Delaware
186,2986,Sussex County,240668,,187830,1446,26369,717,1191,308,3098,220,91,91,7677,1359,14412,1449,75406,1681,22849,,27585,2071,237315,309,6,2.4930609802715773e-05,0.2493060980271577,63460.0,11.623791163643258,Delaware
187,3030,Miami-Dade County,2688237,,1259156,10841,426417,3204,6450,1419,41646,947,544,194,170507,6029,783517,11068,64215,717,1848739,,403997,9873,2647752,1234,362,0.0001346607460577,1.3466074605773226,54333.600000000006,15.25811329762002,Florida
188,3031,Manatee County,405069,,316986,2524,32860,917,1389,644,8935,472,157,103,12788,1554,31954,2546,71385,1814,68333,,40670,3143,399862,430,19,4.69055889243561e-05,0.469055889243561,54333.600000000006,10.171008998104346,Florida
189,3033,Hillsborough County,422733,,358618,1656,10912,871,604,201,17708,695,64,72,7716,1083,27111,1830,95112,2183,32558,,28465,2186,414999,302,94,0.0002223625787435,2.223625787435568,54333.600000000006,6.8590526724160785,Florida
190,3034,Escambia County,36755,,22762,194,11138,563,1124,118,90,77,0,27,227,157,1414,584,41153,2502,940,,7449,853,34154,129,27,0.0007345939327982,7.345939327982587,54333.600000000006,21.810036891725712,Florida
191,3035,Highlands County,102339,,76633,1198,9380,431,504,368,1440,133,18,22,6651,1060,7713,1014,53679,2624,22050,,15742,1526,100690,173,7,6.840012116592892e-05,0.6840012116592892,54333.600000000006,15.63412454066938,Florida
192,3037,Duval County,9960,,7444,659,85,44,45,65,0,21,0,21,84,124,2302,640,50697,10283,8834,,2017,603,9347,93,91,0.0091365461847389,91.36546184738955,54333.600000000006,21.579116293998073,Florida
193,3043,Palm Beach County,1494805,,919163,5914,276750,2875,3486,779,42126,948,847,242,78700,4179,173733,6970,76066,1097,350700,,166938,5472,1469938,944,94,6.288445650101519e-05,0.6288445650101518,54333.600000000006,11.356805525130993,Florida
194,3046,Broward County,1940907,,925110,6621,550613,3618,4315,651,71277,1289,1202,198,88563,4110,299827,7471,70331,780,610462,,238880,7977,1922902,873,171,8.810313940853426e-05,0.8810313940853426,54333.600000000006,12.422889986073134,Florida
195,3049,Pasco County,569211,,444803,2657,34035,1407,1407,340,16234,627,362,120,19389,2096,52981,2743,63187,1384,99192,,66197,3523,560241,496,27,4.743407980520405e-05,0.4743407980520404,54333.600000000006,11.815807839840357,Florida
196,3051,Levy County,43268,,36022,418,3697,186,124,82,354,66,0,31,625,294,2446,353,49933,3435,3992,,6718,989,42901,57,4,9.244707405010632e-05,0.9244707405010631,54333.600000000006,15.659308640824223,Florida
197,3052,Flagler County,117515,,91349,857,10786,453,166,116,2911,397,132,173,4576,995,7595,1015,69251,2857,13212,,11382,1341,116442,318,4,3.403820788835468e-05,0.3403820788835467,54333.600000000006,9.774823517287578,Florida
198,3054,Polk County,493378,,393717,1660,35994,1140,1057,254,24325,798,93,79,11630,1501,26562,2408,78827,1322,43942,,50072,2868,484508,378,41,8.310058413630118e-05,0.8310058413630118,54333.600000000006,10.334607478101496,Florida
199,3061,Columbia County,69832,,51489,533,11759,474,122,82,661,158,21,32,1663,523,4117,644,53501,3291,4730,,10196,1293,65004,265,9,0.000128880742353,1.2888074235307596,54333.600000000006,15.68518860377823,Florida
200,3064,Pinellas County,959918,,738122,2404,96357,1405,2156,512,33912,756,809,155,19716,2079,68846,2722,66406,929,99956,,107865,3747,940492,883,68,7.083938419740019e-05,0.7083938419740019,54333.600000000006,11.468997078125067,Florida
201,3071,Santa Rosa County,188994,,155936,1047,11060,699,490,174,3785,552,398,127,3815,889,13510,1255,84715,2928,11652,,16407,2092,183367,496,5,2.645586632379864e-05,0.2645586632379864,54333.600000000006,8.947629617106676,Florida
202,3090,Seminole County,471321,,311064,3009,55496,1482,1043,436,23898,715,186,105,27127,2618,52507,3248,79490,1995,108146,,44796,2841,466454,390,47,9.971972392488348e-05,0.9971972392488349,54333.600000000006,9.603519318089242,Florida
203,3116,St. Lucie County,334682,,211265,2868,68373,1429,1143,558,6691,338,176,86,14295,2411,32739,2817,66154,1598,69088,,41337,3554,331223,490,19,5.677030733651645e-05,0.5677030733651646,54333.600000000006,12.48011158645384,Florida
204,3118,Orange County,1427403,,731351,7501,291433,3746,4004,957,75431,1411,1348,402,105409,6242,218427,8217,72629,1122,469883,,187454,7020,1387668,980,124,8.687105183329445e-05,0.8687105183329445,54333.600000000006,13.508562566838751,Florida
205,3119,Leon County,15928,,13215,306,1199,81,44,53,21,21,0,23,839,268,610,181,57363,6909,2493,,2277,443,15846,15,24,0.0015067805123053,15.06780512305374,54333.600000000006,14.369556985990156,Florida
206,3123,Indian River County,160986,,127687,1338,13146,720,745,314,2475,346,55,81,4442,998,12436,1455,67543,2000,21240,,18221,2004,159436,128,5,3.105860136906315e-05,0.3105860136906315,54333.600000000006,11.428410145763818,Florida
207,3134,Hendry County,39902,,24361,1373,4258,223,845,411,373,30,0,31,2506,1005,7559,1229,49259,4850,22789,,8729,1189,39155,41,2,5.0122800862112174e-05,0.5012280086211217,54333.600000000006,22.293449112501595,Florida
208,3146,Brevard County,610723,,470655,2435,60125,1900,1553,483,14458,1014,460,103,15406,1779,48066,2741,71308,1222,69355,,60927,3952,602971,353,55,9.005719450552869e-05,0.9005719450552869,54333.600000000006,10.104466052264536,Florida
209,3154,DeSoto County,186214,,114180,758,57584,615,322,148,2384,333,11,19,4566,810,7167,1102,79666,2535,9693,,18083,1901,184491,334,3,1.6110496525502917e-05,0.1611049652550291,54333.600000000006,9.801562135822344,Florida
210,3163,Marion County,7508,,4474,117,2234,164,49,52,108,134,0,20,451,121,192,116,48836,7714,622,,916,302,7397,23,26,0.0034629728289824,34.629728289824186,54333.600000000006,12.38339867513857,Florida
211,3169,Okeechobee County,39870,,30033,895,3241,235,58,41,384,102,13,17,3197,821,2944,640,50476,4129,10661,,7113,1083,37024,141,3,7.524454477050414e-05,0.7524454477050414,54333.600000000006,19.211862575626625,Florida
