"GEOID","NAME","B01003_001E","B01003_001M","area_km2","pop_density"
"40115","Ottawa County, Oklahoma",30472,NA,1255.22655972596,24.2760956290254
"40151","Woods County, Oklahoma",8661,NA,3341.08922267837,2.59226839595051
"18141","St. Joseph County, Indiana",272388,NA,1194.49022444636,228.037027365587
"26027","Cass County, Michigan",51604,NA,1316.92891078794,39.1851067869141
"26067","Ionia County, Michigan",66663,NA,1502.21884053528,44.3763572930866
"21053","Clinton County, Kentucky",9295,NA,532.513297567157,17.4549631764412
"36003","Allegany County, New York",47222,NA,2678.76291401012,17.6282864575381
"29165","Platte County, Missouri",107033,NA,1105.03397009188,96.8594657692748
"29163","Pike County, Missouri",17719,NA,1773.46762356096,9.99116068689311
"41057","Tillamook County, Oregon",27345,NA,2912.60519362771,9.38850210795003
"41027","Hood River County, Oregon",23965,NA,1381.959357035,17.3413204071479
"26069","Iosco County, Michigan",25319,NA,1466.52114598564,17.2646675223924
"18155","Switzerland County, Indiana",9896,NA,578.905498453525,17.0943271854144
"18177","Wayne County, Indiana",66522,NA,1047.2579718605,63.5201657924082
"21091","Hancock County, Kentucky",9058,NA,515.036520242353,17.5871023587564
"21041","Carroll County, Kentucky",10842,NA,355.618923455415,30.4876914160033
"29147","Nodaway County, Missouri",21140,NA,2273.88646248497,9.2968581979672
"29005","Atchison County, Missouri",5270,NA,1424.78754998623,3.69879705928855
"41059","Umatilla County, Oregon",79904,NA,8369.63664675751,9.54688995142408
"42073","Lawrence County, Pennsylvania",85907,NA,937.108374874787,91.6724279744897
"42009","Bedford County, Pennsylvania",47613,NA,2633.8693996608,18.0772061082952
"19155","Pottawattamie County, Iowa",93543,NA,2483.61484338852,37.664052559927
"19005","Allamakee County, Iowa",14046,NA,1706.46769309126,8.2310377494201
"36021","Columbia County, New York",61469,NA,1679.77363220739,36.593621200747
"26133","Osceola County, Michigan",23022,NA,1484.24982752011,15.5108658752316
"29045","Clark County, Missouri",6693,NA,1325.7374773512,5.04851082083951
"29009","Barry County, Missouri",34701,NA,2048.69971022125,16.9380606766682
"42085","Mercer County, Pennsylvania",110600,NA,1767.8044302115,62.5634816328456
"42083","McKean County, Pennsylvania",40459,NA,2549.68508797706,15.868234155968
"42015","Bradford County, Pennsylvania",60159,NA,3007.19030707924,20.0050525097728
"42123","Warren County, Pennsylvania",38492,NA,2327.98853948813,16.5344456585957
"18163","Vanderburgh County, Indiana",179900,NA,613.383406708899,293.291272689053
"26157","Tuscola County, Michigan",53218,NA,2107.90587453694,25.2468578615687
"26023","Branch County, Michigan",44795,NA,1345.84628149619,33.2838903044715
"21047","Christian County, Kentucky",72766,NA,1874.63104609866,38.8161714015327
"40037","Creek County, Oklahoma",72076,NA,2511.00688741296,28.7040232192506
"29217","Vernon County, Missouri",19777,NA,2167.36467105738,9.12490651162618
"30101","Toole County, Montana",5018,NA,5039.08146149911,0.995816407879058
"31135","Perkins County, Nebraska",2860,NA,2290.41923422178,1.24867969901228
"44001","Bristol County, Rhode Island",50658,NA,73.2723487324331,691.365854600712
"17195","Whiteside County, Illinois",55569,NA,1803.64577419153,30.8092646544793
"18029","Dearborn County, Indiana",50709,NA,796.214685716263,63.6875969631016
"19071","Fremont County, Iowa",6639,NA,1338.2048092634,4.96112400287543
"21185","Oldham County, Kentucky",67997,NA,508.819505193665,133.636779458993
"40009","Beckham County, Oklahoma",22295,NA,2340.93728929837,9.52396294506559
"26131","Ontonagon County, Michigan",5862,NA,3438.60030249576,1.7047634165987
"01125","Tuscaloosa County, Alabama",231558,NA,3500.3032675718,66.1536964940283
"24011","Caroline County, Maryland",33320,NA,844.488541510312,39.4558343449035
"01015","Calhoun County, Alabama",116162,NA,1585.82272932094,73.2503058836479
"17159","Richland County, Illinois",15716,NA,937.073196145435,16.7713686237599
"13119","Franklin County, Georgia",23480,NA,689.608723867465,34.0482931658977
"19145","Page County, Iowa",15225,NA,1386.823068455,10.9783290646885
"19167","Sioux County, Iowa",35815,NA,1991.28077170353,17.9859116348322
"19189","Winnebago County, Iowa",10704,NA,1040.1593910669,10.290730528348
"26077","Kalamazoo County, Michigan",261426,NA,1502.89010498513,173.948846381278
"26057","Gratiot County, Michigan",41534,NA,1480.47643837127,28.0544822757823
"26145","Saginaw County, Michigan",189821,NA,2113.49808250103,89.8136608552647
"22109","Terrebonne Parish, Louisiana",108862,NA,3847.80885873197,28.291945883163
"08119","Teller County, Colorado",24758,NA,1447.62655115384,17.102477141129
"22117","Washington Parish, Louisiana",45514,NA,1750.8988741673,25.9946480470756
"22085","Sabine Parish, Louisiana",22209,NA,2619.45924481142,8.47846747147956
"22119","Webster Parish, Louisiana",36761,NA,1592.21373073499,23.0879807719222
"55069","Lincoln County, Wisconsin",28402,NA,2348.47571193779,12.0938018884448
"55019","Clark County, Wisconsin",34703,NA,3156.09445769506,10.9955517698111
"55123","Vernon County, Wisconsin",30811,NA,2114.60136616719,14.5705949560821
"18039","Elkhart County, Indiana",206841,NA,1211.77579092047,170.692467657637
"18001","Adams County, Indiana",35827,NA,880.555869684852,40.6867993655217
"26113","Missaukee County, Michigan",15089,NA,1486.9778434656,10.1474275936978
"17057","Fulton County, Illinois",33691,NA,2285.91525642877,14.7385166205306
"40083","Logan County, Oklahoma",49919,NA,1939.46575966423,25.7385312172988
"36069","Ontario County, New York",112288,NA,1715.915771977,65.439109444531
"19101","Jefferson County, Iowa",15785,NA,1131.50744465162,13.9504163888732
"19115","Louisa County, Iowa",10823,NA,1081.54556950346,10.0069754850634
"19123","Mahaska County, Iowa",22059,NA,1485.07417894129,14.8538034751408
"20133","Neosho County, Kansas",15826,NA,1496.30972694553,10.5766872426247
"20113","McPherson County, Kansas",30085,NA,2332.37112655771,12.8988905999714
"55053","Jackson County, Wisconsin",20958,NA,2590.99092208115,8.08879715532387
"55015","Calumet County, Wisconsin",52361,NA,1028.45236876207,50.9124210224979
"55027","Dodge County, Wisconsin",89032,NA,2349.54270144212,37.8933313045783
"18151","Steuben County, Indiana",34507,NA,835.235022648575,41.3141200551869
"19139","Muscatine County, Iowa",42968,NA,1163.27470723002,36.9371049958741
"26037","Clinton County, Michigan",79249,NA,1488.13952349896,53.2537431797168
"19059","Dickinson County, Iowa",17692,NA,1046.27931443818,16.9094425894294
"21111","Jefferson County, Kentucky",779232,NA,1029.82649510003,756.663383305469
"21037","Campbell County, Kentucky",93122,NA,413.63570435,225.130468720863
"20087","Jefferson County, Kansas",18387,NA,1441.69136733252,12.7537699237393
"20153","Rawlins County, Kansas",2544,NA,2776.2598430629,0.916340740351357
"20207","Woodson County, Kansas",3134,NA,1308.49662957784,2.39511507263961
"20123","Mitchell County, Kansas",5829,NA,1862.76268904134,3.12922308047723
"20179","Sheridan County, Kansas",2450,NA,2321.29213497492,1.05544664675585
"55087","Outagamie County, Wisconsin",190611,NA,1669.4125648636,114.178486499875
"55033","Dunn County, Wisconsin",45221,NA,2237.6108858779,20.2095012521617
"55017","Chippewa County, Wisconsin",66254,NA,2697.48846714786,24.561365435624
"20129","Morton County, Kansas",2688,NA,1889.82431678892,1.42235443587015
"20125","Montgomery County, Kansas",31448,NA,1687.48649691769,18.6360009738993
"26019","Benzie County, Michigan",18058,NA,900.084707644867,20.0625561645748
"18057","Hamilton County, Indiana",349527,NA,1042.41031829929,335.306542792344
"36083","Rensselaer County, New York",160943,NA,1723.07293709595,93.4046357151029
"21225","Union County, Kentucky",13495,NA,941.169513954148,14.3385434822504
"21199","Pulaski County, Kentucky",65145,NA,1753.35763278722,37.1544280424082
"21021","Boyle County, Kentucky",30613,NA,473.515169278366,64.6505159415568
"55077","Marquette County, Wisconsin",15619,NA,1202.82166250537,12.9852998884864
"55091","Pepin County, Wisconsin",7363,NA,644.125118431826,11.431008959759
"55119","Taylor County, Wisconsin",19979,NA,2550.40390325538,7.83366116029639
"20181","Sherman County, Kansas",5940,NA,2735.74748068506,2.17125302753183
"36093","Schenectady County, New York",159447,NA,542.423262684305,293.953100777685
"20035","Cowley County, Kansas",34661,NA,2932.64014813128,11.8190429951273
"20089","Jewell County, Kansas",2929,NA,2368.28285895005,1.23676105197102
"36035","Fulton County, New York",53280,NA,1380.01962033619,38.6081467356386
"05031","Craighead County, Arkansas",111038,NA,1845.58070952231,60.1642612686064
"01007","Bibb County, Alabama",22251,NA,1622.23545891112,13.7162579437977
"30041","Hill County, Montana",16238,NA,7553.96194739418,2.14960044981448
"47111","Macon County, Tennessee",25365,NA,795.256143833536,31.8953838919469
"55115","Shawano County, Wisconsin",40848,NA,2355.16674804002,17.3439948716981
"56043","Washakie County, Wyoming",7725,NA,5808.47252964354,1.32995378054651
"40131","Rogers County, Oklahoma",95870,NA,1843.19790235729,52.0128630123714
"36007","Broome County, New York",198365,NA,1852.31096085052,107.090550232947
"05149","Yell County, Arkansas",20342,NA,2456.86051487092,8.27967232037541
"05087","Madison County, Arkansas",16737,NA,2167.51776357155,7.72173602509324
"54061","Monongalia County, West Virginia",105988,NA,948.111155035969,111.788580312589
"55079","Milwaukee County, Wisconsin",933063,NA,627.421898640777,1487.1380836744
"56019","Johnson County, Wyoming",8536,NA,10810.5955630355,0.789595721181823
"56017","Hot Springs County, Wyoming",4616,NA,5194.34651348699,0.888658465124472
"40017","Canadian County, Oklahoma",156681,NA,2344.99068127967,66.8151908878797
"06031","Kings County, California",152515,NA,3605.29100384065,42.3031039207455
"08017","Cheyenne County, Colorado",1726,140,4615.76959491888,0.373935475873842
"08121","Washington County, Colorado",4817,NA,6535.93373432177,0.737002576189652
"55101","Racine County, Wisconsin",197068,NA,881.671042682294,223.51647095096
"55045","Green County, Wisconsin",37066,NA,1514.17295869989,24.4793699339511
"55125","Vilas County, Wisconsin",23146,NA,2635.88705074974,8.78110463550266
"01067","Henry County, Alabama",17282,NA,1472.12106277322,11.739523628202
"01017","Chambers County, Alabama",34612,NA,1562.31708848013,22.1542734539707
"36107","Tioga County, New York",48344,NA,1354.35048186061,35.6953393139307
"13253","Seminole County, Georgia",9117,NA,664.410172562037,13.7219452327827
"13169","Jones County, Georgia",28382,NA,1024.25203348023,27.7099767169248
"56023","Lincoln County, Wyoming",19794,NA,10600.6604302982,1.86724215251965
"51011","Appomattox County, Virginia",16253,NA,868.341834660315,18.7172831611389
"01077","Lauderdale County, Alabama",94329,NA,1864.29276874967,50.5977395724513
"04019","Pima County, Arizona",1042393,NA,23802.4445732502,43.7935270384567
"36027","Dutchess County, New York",296467,NA,2137.52102495881,138.696647442667
"40031","Comanche County, Oklahoma",121777,NA,2807.07450623533,43.3821759021708
"26111","Midland County, Michigan",83503,NA,1367.62650294363,61.0568746805295
"13129","Gordon County, Georgia",57785,NA,928.877425430169,62.2094997875951
"13207","Monroe County, Georgia",28287,NA,1031.51710314567,27.4227154486699
"13227","Pickens County, Georgia",33439,NA,602.562366797836,55.4946704980981
"51173","Smyth County, Virginia",29799,NA,1172.48030341777,25.4153523203214
"51680","Lynchburg city, Virginia",79166,NA,128.314885639762,616.966609955565
"05143","Washington County, Arkansas",247331,NA,2466.31513596914,100.283615987626
"05089","Marion County, Arkansas",16905,NA,1657.77720394561,10.1973895887608
"06067","Sacramento County, California",1579211,NA,2575.38177714996,613.194911143476
"10001","Kent County, Delaware",182400,NA,1546.88700766864,117.914236201971
"12113","Santa Rosa County, Florida",188994,NA,2974.41695652293,63.5398475608922
"40051","Grady County, Oklahoma",55314,NA,2861.7678301162,19.3286119921734
"26025","Calhoun County, Michigan",134011,NA,1860.63279498398,72.024421133109
"40047","Garfield County, Oklahoma",62456,NA,2745.5864905582,22.7477809257804
"13167","Johnson County, Georgia",9225,NA,794.156901018413,11.616092472621
"13023","Bleckley County, Georgia",12413,NA,567.322406167707,21.8799748873845
"51025","Brunswick County, Virginia",15965,NA,1474.68908398598,10.8260108339907
"51630","Fredericksburg city, Virginia",28258,NA,27.2190458881181,1038.17011500522
"12011","Broward County, Florida",1940907,NA,3173.16689382325,611.662438486323
"12003","Baker County, Florida",27969,NA,1524.7159794905,18.3437442620272
"08099","Prowers County, Colorado",11968,NA,4258.84789291577,2.81014966979866
"02198","Prince of Wales-Hyder Census Area, Alaska",5799,NA,15119.8468635677,0.383535630507811
"42117","Tioga County, Pennsylvania",41186,NA,2944.66015421088,13.9866734506201
"13123","Gilmer County, Georgia",31519,NA,1116.15869881951,28.2388158900124
"13243","Randolph County, Georgia",6365,NA,1115.62057924188,5.7053447367611
"51760","Richmond city, Virginia",227171,NA,161.950784448631,1402.716268238
"51045","Craig County, Virginia",4898,NA,852.237118304881,5.74722679263517
"17149","Pike County, Illinois",14776,NA,2198.67117465672,6.72042284918163
"17077","Jackson County, Illinois",53176,NA,1559.92668860031,34.0887814719766
"44003","Kent County, Rhode Island",170168,NA,454.729878422567,374.217767678481
"17155","Putnam County, Illinois",5628,NA,445.661772181408,12.6284109414462
"17075","Iroquois County, Illinois",27043,NA,2897.93078856539,9.33183087280962
"13093","Dooly County, Georgia",11236,NA,1028.82631730859,10.9211825270891
"13053","Chattahoochee County, Georgia",9402,NA,650.137126858468,14.4615645093697
"51049","Cumberland County, Virginia",9697,NA,776.353115533424,12.490450293791
"51540","Charlottesville city, Virginia",46289,NA,26.5082145542186,1746.21342019557
"17079","Jasper County, Illinois",9295,NA,1290.29213904684,7.20379495365008
"17167","Sangamon County, Illinois",196122,NA,2271.50677041521,86.3400464195626
"13083","Dade County, Georgia",16239,NA,451.324770201808,35.9807417455479
"18173","Warrick County, Indiana",64065,NA,1012.95986352456,63.2453489095685
"18043","Floyd County, Indiana",80191,NA,387.311192984499,207.045397738375
"13173","Lanier County, Georgia",9964,NA,517.084096192409,19.2695928445116
"13037","Calhoun County, Georgia",5594,NA,734.665028257793,7.61435454912803
"51775","Salem city, Virginia",25372,NA,37.8198686319029,670.864308042505
"51770","Roanoke city, Virginia",99213,NA,110.970582630768,894.047752548177
"17141","Ogle County, Illinois",51672,NA,1977.12754800912,26.1348844448763
"17061","Greene County, Illinois",12015,NA,1415.18314451572,8.49006720194618
"18165","Vermillion County, Indiana",15488,NA,673.136675118709,23.008700272153
"26117","Montcalm County, Michigan",66901,NA,1866.86156217421,35.8360798441233
"26159","Van Buren County, Michigan",75636,NA,1613.35702320423,46.8811297884843
"16053","Jerome County, Idaho",24474,NA,1560.48761223208,15.6835592978486
"18059","Hancock County, Indiana",80170,NA,795.086360160689,100.831814023067
"18109","Morgan County, Indiana",71757,NA,1060.50160993154,67.6632636178949
"51079","Greene County, Virginia",20631,NA,405.553939709899,50.8711615889067
"51820","Waynesboro city, Virginia",22341,NA,39.1015335943448,571.358664132579
"51678","Lexington city, Virginia",7346,NA,6.49238372534081,1131.47963995526
"13061","Clay County, Georgia",2855,NA,562.64319957634,5.07426376458431
"17173","Shelby County, Illinois",21042,NA,1989.12567650022,10.5785171085934
"17105","Livingston County, Illinois",35771,NA,2709.19332710746,13.2035612379837
"19085","Harrison County, Iowa",14623,NA,1816.63122968628,8.04951481678828
"20191","Sumner County, Kansas",22517,NA,3068.72348627944,7.33757867096064
"20037","Crawford County, Kansas",39012,NA,1541.07559019359,25.3147867945266
"18017","Cass County, Indiana",37820,NA,1074.80422504293,35.1878036192958
